symbol,timestamp,close
NVDA,2025-03-21,117.7000
NVDA,2025-02-28,124.9200
NVDA,2025-01-31,120.0700
NVDA,2024-12-31,134.2900
NVDA,2024-11-29,138.2500
NVDA,2024-10-31,132.7600
NVDA,2024-09-30,121.4400
NVDA,2024-08-30,119.3700
NVDA,2024-07-31,117.0200
NVDA,2024-06-28,123.5400
NVDA,2024-05-31,1096.3300
NVDA,2024-04-30,864.0200
NVDA,2024-03-28,903.5600
NVDA,2024-02-29,791.1200
NVDA,2024-01-31,615.2700
NVDA,2023-12-29,495.2200
NVDA,2023-11-30,467.7000
NVDA,2023-10-31,407.8000
NVDA,2023-09-29,434.9900
NVDA,2023-08-31,493.5500
NVDA,2023-07-31,467.2900
NVDA,2023-06-30,423.0200
NVDA,2023-05-31,378.3400
NVDA,2023-04-28,277.4900
NVDA,2023-03-31,277.7700
NVDA,2023-02-28,232.1600
NVDA,2023-01-31,195.3700
NVDA,2022-12-30,146.1400
NVDA,2022-11-30,169.2300
NVDA,2022-10-31,134.9700
NVDA,2022-09-30,121.3900
NVDA,2022-08-31,150.9400
NVDA,2022-07-29,181.6300
NVDA,2022-06-30,151.5900
NVDA,2022-05-31,186.7200
NVDA,2022-04-29,185.4700
NVDA,2022-03-31,272.8600
NVDA,2022-02-28,243.8500
NVDA,2022-01-31,244.8600
NVDA,2021-12-31,294.1100
NVDA,2021-11-30,326.7600
NVDA,2021-10-29,255.6700
NVDA,2021-09-30,207.1600
NVDA,2021-08-31,223.8500
NVDA,2021-07-30,194.9900
NVDA,2021-06-30,800.1000
NVDA,2021-05-28,649.7800
NVDA,2021-04-30,600.3800
NVDA,2021-03-31,533.9300
NVDA,2021-02-26,548.5800
NVDA,2021-01-29,519.5900
NVDA,2020-12-31,522.2000
NVDA,2020-11-30,536.0600
NVDA,2020-10-30,501.3600
NVDA,2020-09-30,541.2200
NVDA,2020-08-31,534.9800
NVDA,2020-07-31,424.5900
NVDA,2020-06-30,379.9100
NVDA,2020-05-29,355.0200
NVDA,2020-04-30,292.2800
NVDA,2020-03-31,263.6000
NVDA,2020-02-28,270.0700
NVDA,2020-01-31,236.4300
NVDA,2019-12-31,235.3000
NVDA,2019-11-29,216.7400
NVDA,2019-10-31,201.0200
NVDA,2019-09-30,174.0700
NVDA,2019-08-30,167.5100
NVDA,2019-07-31,168.7200
NVDA,2019-06-28,164.2300
NVDA,2019-05-31,135.4600
NVDA,2019-04-30,181.0000
NVDA,2019-03-29,179.5600
NVDA,2019-02-28,154.2600
NVDA,2019-01-31,143.7500
NVDA,2018-12-31,133.5000
NVDA,2018-11-30,163.4300
NVDA,2018-10-31,210.8300
NVDA,2018-09-28,281.0200
NVDA,2018-08-31,280.6800
NVDA,2018-07-31,244.8600
NVDA,2018-06-29,236.9000
NVDA,2018-05-31,252.1900
NVDA,2018-04-30,224.9000
NVDA,2018-03-29,231.5900
NVDA,2018-02-28,242.0000
NVDA,2018-01-31,245.8000
NVDA,2017-12-29,193.5000
NVDA,2017-11-30,200.7100
NVDA,2017-10-31,206.8100
NVDA,2017-09-29,178.7700
NVDA,2017-08-31,169.4400
NVDA,2017-07-31,162.5100
NVDA,2017-06-30,144.5600
NVDA,2017-05-31,144.3500
NVDA,2017-04-28,104.3000
NVDA,2017-03-31,108.9300
NVDA,2017-02-28,101.4800
NVDA,2017-01-31,109.1800
NVDA,2016-12-30,106.7400
NVDA,2016-11-30,92.2000
NVDA,2016-10-31,71.1600
NVDA,2016-09-30,68.5200
NVDA,2016-08-31,61.3400
NVDA,2016-07-29,57.1000
NVDA,2016-06-30,47.0100
NVDA,2016-05-31,46.7200
NVDA,2016-04-29,35.5300
NVDA,2016-03-31,35.6300
NVDA,2016-02-29,31.3600
NVDA,2016-01-29,29.2900
NVDA,2015-12-31,32.9600
NVDA,2015-11-30,31.7200
NVDA,2015-10-30,28.3700
NVDA,2015-09-30,24.6400
NVDA,2015-08-31,22.4800
NVDA,2015-07-31,19.9500
NVDA,2015-06-30,20.1100
NVDA,2015-05-29,22.1300
NVDA,2015-04-30,22.1950
NVDA,2015-03-31,20.9250
NVDA,2015-02-27,22.0600
NVDA,2015-01-30,19.2050
NVDA,2014-12-31,20.0500
NVDA,2014-11-28,20.9700
NVDA,2014-10-31,19.5400
NVDA,2014-09-30,18.4500
NVDA,2014-08-29,19.4500
NVDA,2014-07-31,17.5000
NVDA,2014-06-30,18.5400
NVDA,2014-05-30,19.0000
NVDA,2014-04-30,18.4700
NVDA,2014-03-31,17.9100
NVDA,2014-02-28,18.3800
NVDA,2014-01-31,15.7000
NVDA,2013-12-31,16.0200
NVDA,2013-11-29,15.6000
NVDA,2013-10-31,15.1890
NVDA,2013-09-30,15.5600
NVDA,2013-08-30,14.7500
NVDA,2013-07-31,14.4350
NVDA,2013-06-28,14.0400
NVDA,2013-05-31,14.4700
NVDA,2013-04-30,13.7700
NVDA,2013-03-28,12.8300
NVDA,2013-02-28,12.6600
NVDA,2013-01-31,12.2600
NVDA,2012-12-31,12.2600
NVDA,2012-11-30,11.9700
NVDA,2012-10-31,11.9750
NVDA,2012-09-28,13.3400
NVDA,2012-08-31,14.0300
NVDA,2012-07-31,13.5400
NVDA,2012-06-29,13.8200
NVDA,2012-05-31,12.4300
NVDA,2012-04-30,13.0000
NVDA,2012-03-30,15.3950
NVDA,2012-02-29,15.1500
NVDA,2012-01-31,14.7700
NVDA,2011-12-30,13.8600
NVDA,2011-11-30,15.6300
NVDA,2011-10-31,14.8000
NVDA,2011-09-30,12.5100
NVDA,2011-08-31,13.3100
NVDA,2011-07-29,13.8300
NVDA,2011-06-30,15.9350
NVDA,2011-05-31,20.0400
NVDA,2011-04-29,20.0000
NVDA,2011-03-31,18.4600
NVDA,2011-02-28,22.6600
NVDA,2011-01-31,23.9200
NVDA,2010-12-31,15.4000
NVDA,2010-11-30,13.6090
NVDA,2010-10-29,12.0205
NVDA,2010-09-30,11.6820
NVDA,2010-08-31,9.3250
NVDA,2010-07-30,9.1900
NVDA,2010-06-30,10.2100
NVDA,2010-05-28,13.1400
NVDA,2010-04-30,15.7100
NVDA,2010-03-31,17.4000
NVDA,2010-02-26,16.2000
NVDA,2010-01-29,15.3900
NVDA,2009-12-31,18.6800
NVDA,2009-11-30,13.0600
NVDA,2009-10-30,11.9600
NVDA,2009-09-30,15.0300
NVDA,2009-08-31,14.5200
NVDA,2009-07-31,12.9300
NVDA,2009-06-30,11.2900
NVDA,2009-05-29,10.4300
NVDA,2009-04-30,11.4800
NVDA,2009-03-31,9.8600
NVDA,2009-02-27,8.2800
NVDA,2009-01-30,7.9500
NVDA,2008-12-31,8.0700
NVDA,2008-11-28,7.4700
NVDA,2008-10-31,8.7600
NVDA,2008-09-30,10.7100
NVDA,2008-08-29,12.6400
NVDA,2008-07-31,11.4400
NVDA,2008-06-30,18.7200
NVDA,2008-05-30,24.7000
NVDA,2008-04-30,20.5500
NVDA,2008-03-31,19.7900
NVDA,2008-02-29,21.3900
NVDA,2008-01-31,24.5900
NVDA,2007-12-31,34.0200
NVDA,2007-11-30,31.5400
NVDA,2007-10-31,35.3800
NVDA,2007-09-28,36.2400
NVDA,2007-08-31,51.1600
NVDA,2007-07-31,45.7600
NVDA,2007-06-29,41.3100
NVDA,2007-05-31,34.6390
NVDA,2007-04-30,32.8900
NVDA,2007-03-30,28.7800
NVDA,2007-02-28,31.0000
NVDA,2007-01-31,30.6500
NVDA,2006-12-29,37.0100
NVDA,2006-11-30,36.9900
NVDA,2006-10-31,34.8700
NVDA,2006-09-29,29.5900
NVDA,2006-08-31,29.1100
NVDA,2006-07-31,22.1400
NVDA,2006-06-30,21.2900
NVDA,2006-05-31,22.9800
NVDA,2006-04-28,29.2200
NVDA,2006-03-31,57.2600
NVDA,2006-02-28,47.1300
NVDA,2006-01-31,44.9600
NVDA,2005-12-30,36.5600
NVDA,2005-11-30,36.1500
NVDA,2005-10-31,33.5500
NVDA,2005-09-30,34.2800
NVDA,2005-08-31,30.6800
NVDA,2005-07-29,27.0600
NVDA,2005-06-30,26.7200
NVDA,2005-05-31,27.1000
NVDA,2005-04-29,21.9300
NVDA,2005-03-31,23.7600
NVDA,2005-02-28,28.9900
NVDA,2005-01-31,22.9200
NVDA,2004-12-31,23.5600
NVDA,2004-11-30,19.1300
NVDA,2004-10-29,14.4700
NVDA,2004-09-30,14.5200
NVDA,2004-08-31,12.4600
NVDA,2004-07-30,15.4200
NVDA,2004-06-30,20.4700
NVDA,2004-05-28,23.4500
NVDA,2004-04-30,20.5200
NVDA,2004-03-31,26.4000
NVDA,2004-02-27,22.2500
NVDA,2004-01-30,22.2500
NVDA,2003-12-31,23.2000
NVDA,2003-11-28,21.2300
NVDA,2003-10-31,17.6400
NVDA,2003-09-30,15.9700
NVDA,2003-08-29,18.1700
NVDA,2003-07-31,19.0900
NVDA,2003-06-30,22.9100
NVDA,2003-05-30,26.1700
NVDA,2003-04-30,14.2700
NVDA,2003-03-31,12.8800
NVDA,2003-02-28,12.6200
NVDA,2003-01-31,10.3200
NVDA,2002-12-31,11.5100
NVDA,2002-11-29,17.1300
NVDA,2002-10-31,11.9000
NVDA,2002-09-30,8.5600
NVDA,2002-08-30,10.1100
NVDA,2002-07-31,11.0700
NVDA,2002-06-28,17.1800
NVDA,2002-05-31,33.4600
NVDA,2002-04-30,34.8100
NVDA,2002-03-28,44.3600
NVDA,2002-02-28,51.0100
NVDA,2002-01-31,65.7400
NVDA,2001-12-31,66.9000
NVDA,2001-11-30,54.6400
NVDA,2001-10-31,42.8600
NVDA,2001-09-28,27.4700
NVDA,2001-08-31,84.7100
NVDA,2001-07-31,80.9000
NVDA,2001-06-29,92.7500
NVDA,2001-05-31,85.6100
NVDA,2001-04-30,83.3000
NVDA,2001-03-30,64.9200
NVDA,2001-02-28,44.6900
NVDA,2001-01-31,51.6300
NVDA,2000-12-29,32.7700
NVDA,2000-11-30,40.5000
NVDA,2000-10-31,62.1400
NVDA,2000-09-29,81.8800
NVDA,2000-08-31,79.3800
NVDA,2000-07-31,60.0000
NVDA,2000-06-30,63.5600
NVDA,2000-05-31,112.8000
NVDA,2000-04-28,89.1300
NVDA,2000-03-31,84.4800
NVDA,2000-02-29,64.0000
NVDA,2000-01-31,37.0600
NVDA,1999-12-31,46.9400
TSLA,2025-03-21,248.7100
TSLA,2025-02-28,292.9800
TSLA,2025-01-31,404.6000
TSLA,2024-12-31,403.8400
TSLA,2024-11-29,345.1600
TSLA,2024-10-31,249.8500
TSLA,2024-09-30,261.6300
TSLA,2024-08-30,214.1100
TSLA,2024-07-31,232.0700
TSLA,2024-06-28,197.8800
TSLA,2024-05-31,178.0800
TSLA,2024-04-30,183.2800
TSLA,2024-03-28,175.7900
TSLA,2024-02-29,201.8800
TSLA,2024-01-31,187.2900
TSLA,2023-12-29,248.4800
TSLA,2023-11-30,240.0800
TSLA,2023-10-31,200.8400
TSLA,2023-09-29,250.2200
TSLA,2023-08-31,258.0800
TSLA,2023-07-31,267.4300
TSLA,2023-06-30,261.7700
TSLA,2023-05-31,203.9300
TSLA,2023-04-28,164.3100
TSLA,2023-03-31,207.4600
TSLA,2023-02-28,205.7100
TSLA,2023-01-31,173.2200
TSLA,2022-12-30,123.1800
TSLA,2022-11-30,194.7000
TSLA,2022-10-31,227.5400
TSLA,2022-09-30,265.2500
TSLA,2022-08-31,275.6100
TSLA,2022-07-29,891.4500
TSLA,2022-06-30,673.4200
TSLA,2022-05-31,758.2600
TSLA,2022-04-29,870.7600
TSLA,2022-03-31,1077.6000
TSLA,2022-02-28,870.4300
TSLA,2022-01-31,936.7200
TSLA,2021-12-31,1056.7800
TSLA,2021-11-30,1144.7600
TSLA,2021-10-29,1114.0000
TSLA,2021-09-30,775.4800
TSLA,2021-08-31,735.7200
TSLA,2021-07-30,687.2000
TSLA,2021-06-30,679.7000
TSLA,2021-05-28,625.2200
TSLA,2021-04-30,709.4400
TSLA,2021-03-31,667.9300
TSLA,2021-02-26,675.5000
TSLA,2021-01-29,793.5300
TSLA,2020-12-31,705.6700
TSLA,2020-11-30,567.6000
TSLA,2020-10-30,388.0400
TSLA,2020-09-30,429.0100
TSLA,2020-08-31,498.3200
TSLA,2020-07-31,1430.7600
TSLA,2020-06-30,1079.8100
TSLA,2020-05-29,835.0000
TSLA,2020-04-30,781.8800
TSLA,2020-03-31,524.0000
TSLA,2020-02-28,667.9900
TSLA,2020-01-31,650.5700
TSLA,2019-12-31,418.3300
TSLA,2019-11-29,329.9400
TSLA,2019-10-31,314.9200
TSLA,2019-09-30,240.8700
TSLA,2019-08-30,225.6100
TSLA,2019-07-31,241.6100
TSLA,2019-06-28,223.4600
TSLA,2019-05-31,185.1600
TSLA,2019-04-30,238.6900
TSLA,2019-03-29,279.8600
TSLA,2019-02-28,319.8800
TSLA,2019-01-31,307.0200
TSLA,2018-12-31,332.8000
TSLA,2018-11-30,350.4800
TSLA,2018-10-31,337.3200
TSLA,2018-09-28,264.7700
TSLA,2018-08-31,301.6600
TSLA,2018-07-31,298.1400
TSLA,2018-06-29,342.9500
TSLA,2018-05-31,284.7300
TSLA,2018-04-30,293.9000
TSLA,2018-03-29,266.1300
TSLA,2018-02-28,343.0600
TSLA,2018-01-31,354.3100
TSLA,2017-12-29,311.3500
TSLA,2017-11-30,308.8500
TSLA,2017-10-31,331.5300
TSLA,2017-09-29,341.1000
TSLA,2017-08-31,355.9000
TSLA,2017-07-31,323.4700
TSLA,2017-06-30,361.6100
TSLA,2017-05-31,341.0100
TSLA,2017-04-28,314.0700
TSLA,2017-03-31,278.3000
TSLA,2017-02-28,249.9900
TSLA,2017-01-31,251.9300
TSLA,2016-12-30,213.6900
TSLA,2016-11-30,189.4000
TSLA,2016-10-31,197.7300
TSLA,2016-09-30,204.0300
TSLA,2016-08-31,212.0100
TSLA,2016-07-29,234.7900
TSLA,2016-06-30,212.2800
TSLA,2016-05-31,223.2300
TSLA,2016-04-29,240.7600
TSLA,2016-03-31,229.7700
TSLA,2016-02-29,191.9300
TSLA,2016-01-29,191.2000
TSLA,2015-12-31,240.0100
TSLA,2015-11-30,230.2600
TSLA,2015-10-30,206.9300
TSLA,2015-09-30,248.4000
TSLA,2015-08-31,249.0600
TSLA,2015-07-31,266.1500
TSLA,2015-06-30,268.2600
TSLA,2015-05-29,250.8000
TSLA,2015-04-30,226.0500
TSLA,2015-03-31,188.7700
TSLA,2015-02-27,203.3400
TSLA,2015-01-30,203.6000
TSLA,2014-12-31,222.4100
TSLA,2014-11-28,244.5200
TSLA,2014-10-31,241.7000
TSLA,2014-09-30,242.6800
TSLA,2014-08-29,269.7000
TSLA,2014-07-31,223.3000
TSLA,2014-06-30,240.0600
TSLA,2014-05-30,207.7700
TSLA,2014-04-30,207.8900
TSLA,2014-03-31,208.4500
TSLA,2014-02-28,244.8100
TSLA,2014-01-31,181.4100
TSLA,2013-12-31,150.4290
TSLA,2013-11-29,127.2800
TSLA,2013-10-31,159.9400
TSLA,2013-09-30,193.3700
TSLA,2013-08-30,169.0000
TSLA,2013-07-31,134.2800
TSLA,2013-06-28,107.3600
TSLA,2013-05-31,97.7600
TSLA,2013-04-30,53.9900
TSLA,2013-03-28,37.8900
TSLA,2013-02-28,34.8300
TSLA,2013-01-31,37.5100
TSLA,2012-12-31,33.8700
TSLA,2012-11-30,33.8200
TSLA,2012-10-31,28.1314
TSLA,2012-09-28,29.2800
TSLA,2012-08-31,28.5200
TSLA,2012-07-31,27.4200
TSLA,2012-06-29,31.2900
TSLA,2012-05-31,29.5000
TSLA,2012-04-30,33.1300
TSLA,2012-03-30,37.2400
TSLA,2012-02-29,33.4100
TSLA,2012-01-31,29.0700
TSLA,2011-12-30,28.5600
TSLA,2011-11-30,32.7400
TSLA,2011-10-31,29.3700
TSLA,2011-09-30,24.3900
TSLA,2011-08-31,24.7400
TSLA,2011-07-29,28.1700
TSLA,2011-06-30,29.1300
TSLA,2011-05-31,30.1400
TSLA,2011-04-29,27.6000
TSLA,2011-03-31,27.7500
TSLA,2011-02-28,23.8900
TSLA,2011-01-31,24.1000
TSLA,2010-12-31,26.6300
TSLA,2010-11-30,35.3300
TSLA,2010-10-29,21.8400
TSLA,2010-09-30,20.4050
TSLA,2010-08-31,19.4800
TSLA,2010-07-30,19.9400
AAPL,2025-03-21,218.2700
AAPL,2025-02-28,241.8400
AAPL,2025-01-31,236.0000
AAPL,2024-12-31,250.4200
AAPL,2024-11-29,237.3300
AAPL,2024-10-31,225.9100
AAPL,2024-09-30,233.0000
AAPL,2024-08-30,229.0000
AAPL,2024-07-31,222.0800
AAPL,2024-06-28,210.6200
AAPL,2024-05-31,192.2500
AAPL,2024-04-30,170.3300
AAPL,2024-03-28,171.4800
AAPL,2024-02-29,180.7500
AAPL,2024-01-31,184.4000
AAPL,2023-12-29,192.5300
AAPL,2023-11-30,189.9500
AAPL,2023-10-31,170.7700
AAPL,2023-09-29,171.2100
AAPL,2023-08-31,187.8700
AAPL,2023-07-31,196.4500
AAPL,2023-06-30,193.9700
AAPL,2023-05-31,177.2500
AAPL,2023-04-28,169.6800
AAPL,2023-03-31,164.9000
AAPL,2023-02-28,147.4100
AAPL,2023-01-31,144.2900
AAPL,2022-12-30,129.9300
AAPL,2022-11-30,148.0300
AAPL,2022-10-31,153.3400
AAPL,2022-09-30,138.2000
AAPL,2022-08-31,157.2200
AAPL,2022-07-29,162.5100
AAPL,2022-06-30,136.7200
AAPL,2022-05-31,148.8400
AAPL,2022-04-29,157.6500
AAPL,2022-03-31,174.6100
AAPL,2022-02-28,165.1200
AAPL,2022-01-31,174.7800
AAPL,2021-12-31,177.5700
AAPL,2021-11-30,165.3000
AAPL,2021-10-29,149.8000
AAPL,2021-09-30,141.5000
AAPL,2021-08-31,151.8300
AAPL,2021-07-30,145.8600
AAPL,2021-06-30,136.9600
AAPL,2021-05-28,124.6100
AAPL,2021-04-30,131.4600
AAPL,2021-03-31,122.1500
AAPL,2021-02-26,121.2600
AAPL,2021-01-29,131.9600
AAPL,2020-12-31,132.6900
AAPL,2020-11-30,119.0500
AAPL,2020-10-30,108.8600
AAPL,2020-09-30,115.8100
AAPL,2020-08-31,129.0400
AAPL,2020-07-31,425.0400
AAPL,2020-06-30,364.8000
AAPL,2020-05-29,317.9400
AAPL,2020-04-30,293.8000
AAPL,2020-03-31,254.2900
AAPL,2020-02-28,273.3600
AAPL,2020-01-31,309.5100
AAPL,2019-12-31,293.6500
AAPL,2019-11-29,267.2500
AAPL,2019-10-31,248.7600
AAPL,2019-09-30,223.9700
AAPL,2019-08-30,208.7400
AAPL,2019-07-31,213.0400
AAPL,2019-06-28,197.9200
AAPL,2019-05-31,175.0700
AAPL,2019-04-30,200.6700
AAPL,2019-03-29,189.9500
AAPL,2019-02-28,173.1500
AAPL,2019-01-31,166.4400
AAPL,2018-12-31,157.7400
AAPL,2018-11-30,178.5800
AAPL,2018-10-31,218.8600
AAPL,2018-09-28,225.7400
AAPL,2018-08-31,227.6300
AAPL,2018-07-31,190.2900
AAPL,2018-06-29,185.1100
AAPL,2018-05-31,186.8700
AAPL,2018-04-30,165.2600
AAPL,2018-03-29,167.7800
AAPL,2018-02-28,178.1200
AAPL,2018-01-31,167.4300
AAPL,2017-12-29,169.2300
AAPL,2017-11-30,171.8500
AAPL,2017-10-31,169.0400
AAPL,2017-09-29,154.1200
AAPL,2017-08-31,164.0000
AAPL,2017-07-31,148.7300
AAPL,2017-06-30,144.0200
AAPL,2017-05-31,152.7600
AAPL,2017-04-28,143.6500
AAPL,2017-03-31,143.6600
AAPL,2017-02-28,136.9900
AAPL,2017-01-31,121.3500
AAPL,2016-12-30,115.8200
AAPL,2016-11-30,110.5200
AAPL,2016-10-31,113.5400
AAPL,2016-09-30,113.0500
AAPL,2016-08-31,106.1000
AAPL,2016-07-29,104.2100
AAPL,2016-06-30,95.6000
AAPL,2016-05-31,99.8600
AAPL,2016-04-29,93.7400
AAPL,2016-03-31,108.9900
AAPL,2016-02-29,96.6900
AAPL,2016-01-29,97.3400
AAPL,2015-12-31,105.2600
AAPL,2015-11-30,118.3000
AAPL,2015-10-30,119.5000
AAPL,2015-09-30,109.9500
AAPL,2015-08-31,112.7600
AAPL,2015-07-31,121.3000
AAPL,2015-06-30,125.4250
AAPL,2015-05-29,130.2800
AAPL,2015-04-30,125.1500
AAPL,2015-03-31,124.4300
AAPL,2015-02-27,128.4600
AAPL,2015-01-30,117.1600
AAPL,2014-12-31,110.3800
AAPL,2014-11-28,118.9300
AAPL,2014-10-31,108.0000
AAPL,2014-09-30,100.7500
AAPL,2014-08-29,102.5000
AAPL,2014-07-31,95.6000
AAPL,2014-06-30,92.9300
AAPL,2014-05-30,633.0000
AAPL,2014-04-30,590.0900
AAPL,2014-03-31,536.7400
AAPL,2014-02-28,526.2400
AAPL,2014-01-31,500.6000
AAPL,2013-12-31,561.0200
AAPL,2013-11-29,556.0700
AAPL,2013-10-31,522.7020
AAPL,2013-09-30,476.7500
AAPL,2013-08-30,487.2160
AAPL,2013-07-31,452.5300
AAPL,2013-06-28,396.5300
AAPL,2013-05-31,449.7350
AAPL,2013-04-30,442.7800
AAPL,2013-03-28,442.6600
AAPL,2013-02-28,441.4000
AAPL,2013-01-31,455.4900
AAPL,2012-12-31,532.1729
AAPL,2012-11-30,585.2800
AAPL,2012-10-31,595.3200
AAPL,2012-09-28,667.1050
AAPL,2012-08-31,665.2400
AAPL,2012-07-31,610.7600
AAPL,2012-06-29,584.0000
AAPL,2012-05-31,577.7300
AAPL,2012-04-30,583.9800
AAPL,2012-03-30,599.5500
AAPL,2012-02-29,542.4400
AAPL,2012-01-31,456.4800
AAPL,2011-12-30,405.0000
AAPL,2011-11-30,382.2000
AAPL,2011-10-31,404.7800
AAPL,2011-09-30,381.3200
AAPL,2011-08-31,384.8300
AAPL,2011-07-29,390.4800
AAPL,2011-06-30,335.6700
AAPL,2011-05-31,347.8300
AAPL,2011-04-29,350.1300
AAPL,2011-03-31,348.5075
AAPL,2011-02-28,353.2100
AAPL,2011-01-31,339.3200
AAPL,2010-12-31,322.5600
AAPL,2010-11-30,311.1500
AAPL,2010-10-29,300.9800
AAPL,2010-09-30,283.7500
AAPL,2010-08-31,243.1000
AAPL,2010-07-30,257.2500
AAPL,2010-06-30,251.5300
AAPL,2010-05-28,256.8800
AAPL,2010-04-30,261.0900
AAPL,2010-03-31,235.0000
AAPL,2010-02-26,204.6200
AAPL,2010-01-29,192.0630
AAPL,2009-12-31,210.7320
AAPL,2009-11-30,199.9100
AAPL,2009-10-30,188.5000
AAPL,2009-09-30,185.3500
AAPL,2009-08-31,168.2100
AAPL,2009-07-31,163.3900
AAPL,2009-06-30,142.4300
AAPL,2009-05-29,135.8100
AAPL,2009-04-30,125.8300
AAPL,2009-03-31,105.1200
AAPL,2009-02-27,89.3100
AAPL,2009-01-30,90.1300
AAPL,2008-12-31,85.3500
AAPL,2008-11-28,92.6700
AAPL,2008-10-31,107.5900
AAPL,2008-09-30,113.6600
AAPL,2008-08-29,169.5300
AAPL,2008-07-31,158.9500
AAPL,2008-06-30,167.4400
AAPL,2008-05-30,188.7500
AAPL,2008-04-30,173.9500
AAPL,2008-03-31,143.5000
AAPL,2008-02-29,125.0200
AAPL,2008-01-31,135.3600
AAPL,2007-12-31,198.0800
AAPL,2007-11-30,182.2200
AAPL,2007-10-31,189.9500
AAPL,2007-09-28,153.4700
